Date,Day of Week,Time,Customers,Employees,Satisfaction,Profits,Expenses
2021-05-07,Friday,14:00,84,6,93,1735.73,30
2021-05-07,Friday,15:00,10,4,17,213.5,20
2021-05-07,Friday,16:00,66,6,73,1053.49,30
2021-05-07,Friday,17:00,39,4,65,689.89,20
2021-05-07,Friday,18:00,153,9,100,3305.43,45
2021-05-07,Friday,19:00,155,6,100,3303.26,30
2021-05-07,Friday,20:00,100,9,74,1865.68,45
2021-05-07,Friday,21:00,179,8,100,3667.17,40
2021-05-07,Friday,22:00,129,9,96,2842.42,45
2021-05-08,Saturday,10:00,13,4,22,300.48,20
2021-05-08,Saturday,11:00,45,4,75,805.4,20
2021-05-08,Saturday,12:00,62,4,100,1117.32,20
2021-05-08,Saturday,13:00,40,4,67,879.95,20
2021-05-08,Saturday,14:00,38,4,63,789.81,20
2021-05-08,Saturday,15:00,22,4,37,363.48,20
2021-05-08,Saturday,16:00,25,4,42,402.22,20
2021-05-08,Saturday,17:00,42,4,70,718.75,20
2021-05-08,Saturday,18:00,169,7,100,3527.07,35
2021-05-08,Saturday,19:00,121,7,100,2852.64,35
2021-05-08,Saturday,20:00,132,7,100,2711.29,35
2021-05-08,Saturday,21:00,177,12,98,4345.36,60
2021-05-08,Saturday,22:00,172,10,100,3119.72,50
2021-05-09,Sunday,10:00,29,4,48,615.05,20
2021-05-09,Sunday,11:00,67,5,89,1556.95,25
2021-05-09,Sunday,12:00,93,6,100,1405.57,30
2021-05-09,Sunday,13:00,75,4,100,1378.27,20
2021-05-09,Sunday,14:00,30,4,50,460.12,20
2021-05-09,Sunday,15:00,50,4,83,791.2,20
2021-05-09,Sunday,16:00,16,4,27,309.56,20
2021-05-09,Sunday,17:00,76,4,100,1435.4,20
2021-05-09,Sunday,18:00,186,10,100,4027.1,50
2021-05-09,Sunday,19:00,180,10,100,3966.5,50
2021-05-09,Sunday,20:00,104,5,100,2577.65,25
2021-05-09,Sunday,21:00,168,7,100,2793.39,35
2021-05-09,Sunday,22:00,149,8,100,3061.78,40
2021-05-10,Monday,10:00,74,4,100,1424.97,20
2021-05-10,Monday,11:00,31,4,52,616.21,20
2021-05-10,Monday,12:00,21,4,35,331.11,20
2021-05-10,Monday,13:00,69,4,100,1040.6,20
2021-05-10,Monday,14:00,63,7,60,1096.61,35
2021-05-10,Monday,15:00,81,4,100,1428.66,20
2021-05-10,Monday,16:00,43,4,72,968.19,20
2021-05-10,Monday,17:00,83,7,79,1692.45,35
2021-05-10,Monday,18:00,142,7,100,2805.99,35
2021-05-10,Monday,19:00,130,7,100,3045.96,35
2021-05-10,Monday,20:00,150,6,100,2712.92,30
2021-05-10,Monday,21:00,169,12,94,3823.71,60
2021-05-10,Monday,22:00,125,10,83,1916.47,50
2021-05-11,Tuesday,10:00,18,4,30,448.75,20
2021-05-11,Tuesday,11:00,83,4,100,1348.03,20
2021-05-11,Tuesday,12:00,12,4,20,206.52,20
2021-05-11,Tuesday,13:00,28,4,47,480.79,20
2021-05-11,Tuesday,14:00,22,4,37,348.47,20
2021-05-11,Tuesday,15:00,56,4,93,970,20
2021-05-11,Tuesday,16:00,61,4,100,1346.35,20
2021-05-11,Tuesday,17:00,24,4,40,478.9,20
2021-05-11,Tuesday,18:00,141,7,100,2771.82,35
2021-05-11,Tuesday,19:00,170,8,100,3908.89,40
2021-05-11,Tuesday,20:00,120,9,89,2612.46,45
2021-05-11,Tuesday,21:00,162,9,100,3394.88,45
2021-05-11,Tuesday,22:00,178,10,100,3443.76,50
2021-05-12,Wednesday,10:00,65,4,100,1309.36,20
2021-05-12,Wednesday,11:00,23,4,38,400.22,20
2021-05-12,Wednesday,12:00,58,4,97,1092.97,20
2021-05-12,Wednesday,13:00,29,4,48,485.53,20
2021-05-12,Wednesday,14:00,57,4,95,1333.76,20
2021-05-12,Wednesday,15:00,46,4,77,1140.5,20
2021-05-12,Wednesday,16:00,94,4,100,2202.96,20
2021-05-12,Wednesday,17:00,67,4,100,1343.22,20
2021-05-12,Wednesday,18:00,113,6,100,2451.43,30
2021-05-12,Wednesday,19:00,102,6,100,2308.72,30
2021-05-12,Wednesday,20:00,135,6,100,2864.72,30
2021-05-12,Wednesday,21:00,102,7,97,1813.77,35
2021-05-12,Wednesday,22:00,132,6,100,2722.06,30
2021-05-13,Thursday,10:00,84,7,80,1960.88,35
2021-05-13,Thursday,11:00,32,4,53,549.56,20
2021-05-13,Thursday,12:00,61,4,100,1500.13,20
2021-05-13,Thursday,13:00,15,4,25,256.84,20
2021-05-13,Thursday,14:00,48,4,80,735.08,20
2021-05-13,Thursday,15:00,36,4,60,721.6,20
2021-05-13,Thursday,16:00,43,4,72,1050.5,20
2021-05-13,Thursday,17:00,47,6,52,1135.2,30
2021-05-13,Thursday,18:00,163,9,100,2595.56,45
2021-05-13,Thursday,19:00,125,10,83,2051.58,50
2021-05-13,Thursday,20:00,130,10,87,1965.58,50
2021-05-13,Thursday,21:00,142,9,100,3385.04,45
2021-05-13,Thursday,22:00,175,10,100,4108.78,50
2021-05-14,Friday,10:00,12,4,20,275.82,20
2021-05-14,Friday,11:00,51,5,68,851,25
2021-05-14,Friday,12:00,12,4,20,264.97,20
2021-05-14,Friday,13:00,50,4,83,1216.91,20
2021-05-14,Friday,14:00,87,7,83,2003.42,35
2021-05-14,Friday,15:00,50,6,56,1170.9,30
2021-05-14,Friday,16:00,77,4,100,1372.01,20
2021-05-14,Friday,17:00,92,4,100,2025.16,20
2021-05-14,Friday,18:00,162,9,100,3157.42,45
2021-05-14,Friday,19:00,179,9,100,2951.12,45
2021-05-14,Friday,20:00,113,7,100,2726.42,35
2021-05-14,Friday,21:00,179,10,100,3514.85,50
2021-05-14,Friday,22:00,136,9,100,2358,45
2021-05-15,Saturday,10:00,86,4,100,1559.04,20
2021-05-15,Saturday,11:00,65,6,72,1453.82,30
2021-05-15,Saturday,12:00,84,7,80,1965.74,35
2021-05-15,Saturday,13:00,50,4,83,808.65,20
2021-05-15,Saturday,14:00,98,4,100,2340.75,20
2021-05-15,Saturday,15:00,73,7,70,1725.48,35
2021-05-15,Saturday,16:00,26,4,43,534.1,20
2021-05-15,Saturday,17:00,28,4,47,627.41,20
2021-05-15,Saturday,18:00,109,8,91,2598.12,40
2021-05-15,Saturday,19:00,137,8,100,2981.09,40
2021-05-15,Saturday,20:00,130,7,100,2853.67,35
2021-05-15,Saturday,21:00,157,8,100,3044.57,40
2021-05-15,Saturday,22:00,145,6,100,3087.83,30
2021-05-16,Sunday,10:00,75,4,100,1382.86,20
2021-05-16,Sunday,11:00,44,6,49,839.72,30
2021-05-16,Sunday,12:00,44,5,59,812.26,25
2021-05-16,Sunday,13:00,100,5,100,1637.16,25
2021-05-16,Sunday,14:00,96,6,100,2395.82,30
2021-05-16,Sunday,15:00,67,7,64,1222.25,35
2021-05-16,Sunday,16:00,25,4,42,563.19,20
2021-05-16,Sunday,17:00,75,4,100,1389.39,20
2021-05-16,Sunday,18:00,112,9,83,2102.62,45
2021-05-16,Sunday,19:00,154,8,100,2609.79,40
2021-05-16,Sunday,20:00,121,9,90,2174.27,45
2021-05-16,Sunday,21:00,144,9,100,3144.38,45
2021-05-16,Sunday,22:00,167,10,100,3047.11,50
2021-05-17,Monday,10:00,34,4,57,658.01,20
2021-05-17,Monday,11:00,20,4,33,497.2,20
2021-05-17,Monday,12:00,66,4,100,1466.56,20
2021-05-17,Monday,13:00,72,4,100,1505.72,20
2021-05-17,Monday,14:00,68,4,100,1647.99,20
2021-05-17,Monday,15:00,62,5,83,1335.96,25
2021-05-17,Monday,16:00,27,5,36,538.53,25
2021-05-17,Monday,17:00,45,4,75,1056.98,20
2021-05-17,Monday,18:00,182,11,100,3063.9,55
2021-05-17,Monday,19:00,161,10,100,2773.62,50
2021-05-17,Monday,20:00,104,9,77,1868.59,45
2021-05-17,Monday,21:00,141,10,94,2946.05,50
2021-05-17,Monday,22:00,148,9,100,2677.41,45
2021-05-18,Tuesday,10:00,56,4,93,1123.09,20
2021-05-18,Tuesday,11:00,34,4,57,553.29,20
2021-05-18,Tuesday,12:00,26,4,43,443.42,20
2021-05-18,Tuesday,13:00,77,5,100,1515.73,25
2021-05-18,Tuesday,14:00,36,4,60,832.33,20
2021-05-18,Tuesday,15:00,84,4,100,1338.55,20
2021-05-18,Tuesday,16:00,49,5,65,1006.93,25
2021-05-18,Tuesday,17:00,90,5,100,1971.74,25
2021-05-18,Tuesday,18:00,117,5,100,2656.29,25
2021-05-18,Tuesday,19:00,165,9,100,2521.46,45
2021-05-18,Tuesday,20:00,161,12,89,3340.73,60
2021-05-18,Tuesday,21:00,170,11,100,3361.77,55
2021-05-18,Tuesday,22:00,155,10,100,3056.82,50
2021-05-19,Wednesday,10:00,41,5,55,980.84,25
2021-05-19,Wednesday,11:00,14,4,23,275.55,20
2021-05-19,Wednesday,12:00,11,4,18,191.78,20
2021-05-19,Wednesday,13:00,84,7,80,1954.6,35
2021-05-19,Wednesday,14:00,86,5,100,1774.4,25
2021-05-19,Wednesday,15:00,32,4,53,798.99,20
2021-05-19,Wednesday,16:00,98,4,100,2366.48,20
2021-05-19,Wednesday,17:00,61,6,68,1007.46,30
2021-05-19,Wednesday,18:00,181,12,100,2921.87,60
2021-05-19,Wednesday,19:00,144,7,100,2856.36,35
2021-05-19,Wednesday,20:00,174,11,100,3244.58,55
2021-05-19,Wednesday,21:00,177,11,100,2670.06,55
2021-05-19,Wednesday,22:00,166,7,100,3716,35
2021-05-20,Thursday,10:00,57,6,63,1359,30
2021-05-20,Thursday,11:00,36,5,48,644.02,25
2021-05-20,Thursday,12:00,49,4,82,1099.38,20
2021-05-20,Thursday,13:00,15,4,25,278.26,20
2021-05-20,Thursday,14:00,21,4,35,504.32,20
2021-05-20,Thursday,15:00,16,4,27,395.13,20
2021-05-20,Thursday,16:00,46,4,77,963.28,20
2021-05-20,Thursday,17:00,11,4,18,229.67,20
2021-05-20,Thursday,18:00,158,6,100,2511.32,30
2021-05-20,Thursday,19:00,156,6,100,3778.83,30
2021-05-20,Thursday,20:00,135,10,90,2567.79,50
2021-05-20,Thursday,21:00,166,7,100,2974.06,35
2021-05-20,Thursday,22:00,129,9,96,2258.6,45
2021-05-21,Friday,10:00,25,5,33,390.45,25
2021-05-21,Friday,11:00,39,4,65,789.85,20
2021-05-21,Friday,12:00,80,6,89,1385.79,30
2021-05-21,Friday,13:00,41,5,55,750.56,25
2021-05-21,Friday,14:00,73,6,81,1314.63,30
2021-05-21,Friday,15:00,21,5,28,362.36,25
2021-05-21,Friday,16:00,75,4,100,1650.34,20
2021-05-21,Friday,17:00,46,6,51,919.39,30
2021-05-21,Friday,18:00,145,10,97,3091.03,50
2021-05-21,Friday,19:00,153,11,93,2305.63,55
2021-05-21,Friday,20:00,108,6,100,2021.95,30
2021-05-21,Friday,21:00,136,7,100,2545.52,35
2021-05-21,Friday,22:00,123,8,100,2504.26,40
2021-05-22,Saturday,10:00,70,4,100,1714.55,20
2021-05-22,Saturday,11:00,18,4,30,341.46,20
2021-05-22,Saturday,12:00,24,5,32,561.11,25
2021-05-22,Saturday,13:00,31,4,52,517.56,20
2021-05-22,Saturday,14:00,58,4,97,893.53,20
2021-05-22,Saturday,15:00,68,4,100,1178.18,20
2021-05-22,Saturday,16:00,96,6,100,2397.65,30
2021-05-22,Saturday,17:00,18,4,30,356.08,20
2021-05-22,Saturday,18:00,185,10,100,3332.83,50
2021-05-22,Saturday,19:00,175,7,100,2778.05,35
2021-05-22,Saturday,20:00,114,7,100,2768.85,35
2021-05-22,Saturday,21:00,104,5,100,1858.13,25
2021-05-22,Saturday,22:00,129,6,100,2860.75,30
2021-05-23,Sunday,10:00,88,6,98,1530.85,30
2021-05-23,Sunday,11:00,100,5,100,2182.36,25
2021-05-23,Sunday,12:00,27,4,45,423.83,20
2021-05-23,Sunday,13:00,44,4,73,872.84,20
2021-05-23,Sunday,14:00,77,7,73,1559.82,35
2021-05-23,Sunday,15:00,80,8,67,1835.03,40
2021-05-23,Sunday,16:00,25,4,42,460.05,20
2021-05-23,Sunday,17:00,97,7,92,1982.53,35
2021-05-23,Sunday,18:00,140,9,100,2345.5,45
2021-05-23,Sunday,19:00,121,5,100,2214.24,25
2021-05-23,Sunday,20:00,145,11,88,2316.97,55
2021-05-23,Sunday,21:00,158,10,100,3500.48,50
2021-05-23,Sunday,22:00,146,11,88,2405.38,55
2021-05-24,Monday,10:00,74,4,100,1236.87,20
2021-05-24,Monday,11:00,13,4,22,280.64,20
2021-05-24,Monday,12:00,83,8,69,2006.71,40
2021-05-24,Monday,13:00,80,8,67,1567.88,40
2021-05-24,Monday,14:00,11,4,18,252.97,20
2021-05-24,Monday,15:00,24,4,40,474.72,20
2021-05-24,Monday,16:00,55,5,73,1131.23,25
2021-05-24,Monday,17:00,79,4,100,1740.99,20
2021-05-24,Monday,18:00,173,10,100,2602.21,50
2021-05-24,Monday,19:00,152,8,100,3127.51,40
2021-05-24,Monday,20:00,119,8,99,2452.75,40
2021-05-24,Monday,21:00,188,12,100,4373.01,60
2021-05-24,Monday,22:00,101,7,96,1937.91,35
2021-05-25,Tuesday,10:00,79,4,100,1900.13,20
2021-05-25,Tuesday,11:00,53,4,88,813.16,20
2021-05-25,Tuesday,12:00,62,4,100,1280.49,20
2021-05-25,Tuesday,13:00,89,6,99,1424.05,30
2021-05-25,Tuesday,14:00,17,4,28,360.16,20
2021-05-25,Tuesday,15:00,44,4,73,1023.25,20
2021-05-25,Tuesday,16:00,96,4,100,2344.88,20
2021-05-25,Tuesday,17:00,60,4,100,1220.81,20
2021-05-25,Tuesday,18:00,174,12,97,4117.58,60
2021-05-25,Tuesday,19:00,171,8,100,3941.41,40
2021-05-25,Tuesday,20:00,178,9,100,2819.49,45
2021-05-25,Tuesday,21:00,148,11,90,2847.12,55
2021-05-25,Tuesday,22:00,138,8,100,2673.41,40
2021-05-26,Wednesday,10:00,93,8,78,2031.19,40
2021-05-26,Wednesday,11:00,92,7,88,1811.17,35
2021-05-26,Wednesday,12:00,43,4,72,751.94,20
2021-05-26,Wednesday,13:00,29,4,48,536.94,20
2021-05-26,Wednesday,14:00,82,8,68,1828.5,40
2021-05-26,Wednesday,15:00,60,6,67,1020.78,30
2021-05-26,Wednesday,16:00,78,5,100,1688.95,25
2021-05-26,Wednesday,17:00,70,5,93,1447.12,25
2021-05-26,Wednesday,18:00,184,10,100,3227.7,50
2021-05-26,Wednesday,19:00,120,5,100,2758.05,25
2021-05-26,Wednesday,20:00,133,9,99,2482.49,45
2021-05-26,Wednesday,21:00,126,6,100,2493.49,30
2021-05-26,Wednesday,22:00,100,7,95,2236.84,35
2021-05-27,Thursday,10:00,88,8,73,1855.99,40
2021-05-27,Thursday,11:00,49,4,82,956.72,20
2021-05-27,Thursday,12:00,56,4,93,1183.81,20
2021-05-27,Thursday,13:00,71,4,100,1521.96,20
2021-05-27,Thursday,14:00,97,4,100,2170.43,20
2021-05-27,Thursday,15:00,19,4,32,289.73,20
2021-05-27,Thursday,16:00,64,4,100,1591.06,20
2021-05-27,Thursday,17:00,39,4,65,638.83,20
2021-05-27,Thursday,18:00,190,10,100,4722.92,50
2021-05-27,Thursday,19:00,112,7,100,1950.48,35
2021-05-27,Thursday,20:00,169,11,100,4119.49,55
2021-05-27,Thursday,21:00,154,11,93,3486.45,55
2021-05-27,Thursday,22:00,190,13,97,3405.31,65
2021-05-28,Friday,10:00,23,5,31,547.14,25
2021-05-28,Friday,11:00,91,6,100,2156.34,30
2021-05-28,Friday,12:00,74,6,82,1131.63,30
2021-05-28,Friday,13:00,48,4,80,1166.41,20
2021-05-28,Friday,14:00,20,4,33,404.07,20
2021-05-28,Friday,15:00,11,4,18,177.77,20
2021-05-28,Friday,16:00,42,4,70,988.6,20
2021-05-28,Friday,17:00,66,4,100,1308.04,20
2021-05-28,Friday,18:00,119,6,100,1795.22,30
2021-05-28,Friday,19:00,173,11,100,2700.85,55
2021-05-28,Friday,20:00,115,9,85,2318.97,45
2021-05-28,Friday,21:00,136,9,100,3137.84,45
2021-05-28,Friday,22:00,119,6,100,1807.89,30
2021-05-29,Saturday,10:00,17,4,28,422.32,20
2021-05-29,Saturday,11:00,38,4,63,601.85,20
2021-05-29,Saturday,12:00,99,4,100,2117.55,20
2021-05-29,Saturday,13:00,22,4,37,370.49,20
2021-05-29,Saturday,14:00,61,6,68,1172.74,30
2021-05-29,Saturday,15:00,80,6,89,1798.98,30
2021-05-29,Saturday,16:00,23,4,38,345.72,20
2021-05-29,Saturday,17:00,20,4,33,358.24,20
2021-05-29,Saturday,18:00,139,10,93,2200.81,50
2021-05-29,Saturday,19:00,189,12,100,3726.17,60
2021-05-29,Saturday,20:00,101,9,75,1520.53,45
2021-05-29,Saturday,21:00,179,7,100,4007.58,35
2021-05-29,Saturday,22:00,126,5,100,2076.17,25
2021-05-30,Sunday,10:00,88,8,73,1880.72,40
2021-05-30,Sunday,11:00,25,4,42,558.22,20
2021-05-30,Sunday,12:00,11,4,18,245.6,20
2021-05-30,Sunday,13:00,48,4,80,1072.72,20
2021-05-30,Sunday,14:00,74,4,100,1354.23,20
2021-05-30,Sunday,15:00,80,8,67,1847.89,40
2021-05-30,Sunday,16:00,44,4,73,729.59,20
2021-05-30,Sunday,17:00,58,4,97,1006.83,20
2021-05-30,Sunday,18:00,190,10,100,2895.97,50
2021-05-30,Sunday,19:00,139,9,100,2417.18,45
2021-05-30,Sunday,20:00,128,7,100,2934.49,35
2021-05-30,Sunday,21:00,116,5,100,2899.86,25
2021-05-30,Sunday,22:00,175,9,100,2927.57,45
2021-05-31,Monday,10:00,47,6,52,1066.59,30
2021-05-31,Monday,11:00,82,5,100,1627.37,25
2021-05-31,Monday,12:00,60,4,100,1040.38,20
2021-05-31,Monday,13:00,14,4,23,214.79,20
2021-05-31,Monday,14:00,26,4,43,610.41,20
2021-05-31,Monday,15:00,24,5,32,446.17,25
2021-05-31,Monday,16:00,41,6,46,627.87,30
2021-05-31,Monday,17:00,79,4,100,1348.95,20
2021-05-31,Monday,18:00,187,11,100,3702.51,55
2021-05-31,Monday,19:00,129,8,100,3222.36,40
2021-05-31,Monday,20:00,165,11,100,3668.38,55
2021-05-31,Monday,21:00,163,9,100,3096.02,45
2021-05-31,Monday,22:00,101,6,100,1828.09,30
2021-06-01,Tuesday,10:00,28,4,47,473.6,20
2021-06-01,Tuesday,11:00,62,7,59,1179.18,35
2021-06-01,Tuesday,12:00,72,4,100,1507.19,20
2021-06-01,Tuesday,13:00,63,4,100,970.87,20
2021-06-01,Tuesday,14:00,58,6,64,1381.35,30
2021-06-01,Tuesday,15:00,14,4,23,234.1,20
2021-06-01,Tuesday,16:00,54,4,90,873.71,20
2021-06-01,Tuesday,17:00,12,4,20,223.32,20
2021-06-01,Tuesday,18:00,171,10,100,2613.91,50
2021-06-01,Tuesday,19:00,160,9,100,2756.7,45
2021-06-01,Tuesday,20:00,108,8,90,1907.65,40
2021-06-01,Tuesday,21:00,168,12,93,2808.8,60
2021-06-01,Tuesday,22:00,179,8,100,3696.83,40
2021-06-02,Wednesday,10:00,76,4,100,1593.15,20
2021-06-02,Wednesday,11:00,19,4,32,444.79,20
2021-06-02,Wednesday,12:00,97,6,100,1693.93,30
2021-06-02,Wednesday,13:00,74,4,100,1375.14,20
2021-06-02,Wednesday,14:00,54,5,72,1158.05,25
2021-06-02,Wednesday,15:00,93,4,100,2221.73,20
2021-06-02,Wednesday,16:00,47,4,78,877.69,20
2021-06-02,Wednesday,17:00,36,4,60,679.75,20
2021-06-02,Wednesday,18:00,118,6,100,2065.35,30
2021-06-02,Wednesday,19:00,186,12,100,4060.41,60
2021-06-02,Wednesday,20:00,167,12,93,3109.64,60
2021-06-02,Wednesday,21:00,135,6,100,3196.04,30
2021-06-02,Wednesday,22:00,140,8,100,3038.72,40
2021-06-03,Thursday,10:00,58,6,64,1125.87,30
2021-06-03,Thursday,11:00,60,4,100,1274.97,20
2021-06-03,Thursday,12:00,87,6,97,1677.14,30
2021-06-03,Thursday,13:00,99,4,100,2393.76,20
2021-06-03,Thursday,14:00,37,4,62,847.5,20
2021-06-03,Thursday,15:00,46,5,61,1138.73,25
2021-06-03,Thursday,16:00,39,5,52,760.53,25
2021-06-03,Thursday,17:00,58,5,77,1268.39,25
2021-06-03,Thursday,18:00,150,6,100,2310.12,30
2021-06-03,Thursday,19:00,188,8,100,3220.41,40
2021-06-03,Thursday,20:00,147,10,98,2934.62,50
2021-06-03,Thursday,21:00,178,11,100,4224.38,55
2021-06-03,Thursday,22:00,119,7,100,1926.8,35
2021-06-04,Friday,10:00,63,4,100,1476.67,20
2021-06-04,Friday,11:00,20,4,33,499.3,20
2021-06-04,Friday,12:00,87,8,72,1651.61,40
2021-06-04,Friday,13:00,47,6,52,1172.5,30
2021-06-04,Friday,14:00,90,7,86,1997.18,35
2021-06-04,Friday,15:00,21,4,35,492.41,20
2021-06-04,Friday,16:00,51,4,85,865.1,20
2021-06-04,Friday,17:00,98,4,100,2002.07,20
2021-06-04,Friday,18:00,165,10,100,3952.27,50
2021-06-04,Friday,19:00,152,8,100,3448.85,40
2021-06-04,Friday,20:00,110,5,100,2087.29,25
2021-06-04,Friday,21:00,166,7,100,3019.65,35
2021-06-04,Friday,22:00,166,9,100,4106.41,45
2021-06-05,Saturday,10:00,64,4,100,1227.64,20
2021-06-05,Saturday,11:00,70,4,100,1668.69,20
2021-06-05,Saturday,12:00,24,4,40,404.19,20
2021-06-05,Saturday,13:00,22,4,37,356.73,20
2021-06-05,Saturday,14:00,72,4,100,1216,20
2021-06-05,Saturday,15:00,84,7,80,1669.25,35
2021-06-05,Saturday,16:00,96,6,100,2088.48,30
2021-06-05,Saturday,17:00,76,4,100,1794.87,20
2021-06-05,Saturday,18:00,110,5,100,2508.75,25
2021-06-05,Saturday,19:00,177,12,98,3894.27,60
2021-06-05,Saturday,20:00,189,10,100,3975.2,50
2021-06-05,Saturday,21:00,174,10,100,3526.1,50
2021-06-05,Saturday,22:00,118,9,87,2821.06,45
2021-06-06,Sunday,10:00,39,4,65,746.08,20
2021-06-06,Sunday,11:00,93,6,100,2105.43,30
2021-06-06,Sunday,12:00,93,4,100,1483.3,20
2021-06-06,Sunday,13:00,78,7,74,1495.12,35
2021-06-06,Sunday,14:00,42,5,56,657.47,25
2021-06-06,Sunday,15:00,58,4,97,1103.88,20
2021-06-06,Sunday,16:00,11,4,18,181.55,20
2021-06-06,Sunday,17:00,65,5,87,1515.28,25
2021-06-06,Sunday,18:00,152,10,100,3203.3,50
2021-06-06,Sunday,19:00,183,10,100,3659.22,50
2021-06-06,Sunday,20:00,175,7,100,2718.01,35
2021-06-06,Sunday,21:00,183,9,100,4204.83,45
2021-06-06,Sunday,22:00,105,7,100,1782.38,35
2021-06-07,Monday,10:00,66,5,88,1404.51,25
2021-06-07,Monday,11:00,61,5,81,944.6,25
2021-06-07,Monday,12:00,24,4,40,484.06,20
2021-06-07,Monday,13:00,53,4,88,832.3,20
2021-06-07,Monday,14:00,38,4,63,699.72,20
2021-06-07,Monday,15:00,53,5,71,1250.99,25
2021-06-07,Monday,16:00,37,4,62,867.84,20
2021-06-07,Monday,17:00,38,5,51,860.77,25
2021-06-07,Monday,18:00,185,12,100,3922.97,60
2021-06-07,Monday,19:00,134,7,100,2580.25,35
2021-06-07,Monday,20:00,107,8,89,1676.65,40
2021-06-07,Monday,21:00,186,13,95,3695.63,65
2021-06-07,Monday,22:00,139,5,100,2948.5,25
2021-06-08,Tuesday,10:00,54,5,72,1341.14,25
2021-06-08,Tuesday,11:00,85,8,71,1723.38,40
2021-06-08,Tuesday,12:00,65,4,100,1562.61,20
2021-06-08,Tuesday,13:00,47,4,78,1087.46,20
2021-06-08,Tuesday,14:00,84,5,100,1681.39,25
2021-06-08,Tuesday,15:00,56,4,93,1276.49,20
2021-06-08,Tuesday,16:00,86,4,100,2077.36,20
2021-06-08,Tuesday,17:00,14,4,23,270.61,20
2021-06-08,Tuesday,18:00,112,4,100,2587.05,20
2021-06-08,Tuesday,19:00,182,8,100,3132.43,40
2021-06-08,Tuesday,20:00,127,9,94,2330.41,45
2021-06-08,Tuesday,21:00,121,7,100,2570.4,35
2021-06-08,Tuesday,22:00,110,7,100,1987.11,35
2021-06-09,Wednesday,10:00,29,5,39,626.89,25
2021-06-09,Wednesday,11:00,11,4,18,222.59,20
2021-06-09,Wednesday,12:00,87,4,100,1392.59,20
2021-06-09,Wednesday,13:00,63,4,100,1524.38,20
2021-06-09,Wednesday,14:00,14,4,23,325.15,20
2021-06-09,Wednesday,15:00,46,4,77,838.1,20
2021-06-09,Wednesday,16:00,33,4,55,696.78,20
2021-06-09,Wednesday,17:00,74,4,100,1227.72,20
2021-06-09,Wednesday,18:00,104,8,87,2306.72,40
2021-06-09,Wednesday,19:00,144,9,100,3324.94,45
2021-06-09,Wednesday,20:00,116,9,86,2289.95,45
2021-06-09,Wednesday,21:00,173,8,100,3099.91,40
2021-06-09,Wednesday,22:00,126,10,84,2105.58,50
2021-06-10,Thursday,10:00,10,4,17,174.41,20
2021-06-10,Thursday,11:00,32,5,43,629.18,25
2021-06-10,Thursday,12:00,45,4,75,1029.93,20
2021-06-10,Thursday,13:00,18,4,30,273.14,20
2021-06-10,Thursday,14:00,35,4,58,678.13,20
2021-06-10,Thursday,15:00,32,5,43,633.57,25
2021-06-10,Thursday,16:00,46,4,77,816.45,20
2021-06-10,Thursday,17:00,62,6,69,1253.94,30
2021-06-10,Thursday,18:00,166,10,100,3252.8,50
2021-06-10,Thursday,19:00,108,6,100,2324.37,30
2021-06-10,Thursday,20:00,175,10,100,4102.25,50
2021-06-10,Thursday,21:00,109,8,91,2054.38,40
2021-06-10,Thursday,22:00,155,11,94,3498.16,55
2021-06-11,Friday,10:00,74,5,99,1790.31,25
2021-06-11,Friday,11:00,18,4,30,445.46,20
2021-06-11,Friday,12:00,96,8,80,2153.92,40
2021-06-11,Friday,13:00,24,4,40,570.04,20
2021-06-11,Friday,14:00,37,4,62,632.36,20
2021-06-11,Friday,15:00,63,7,60,1535.27,35
2021-06-11,Friday,16:00,80,6,89,1750.93,30
2021-06-11,Friday,17:00,13,4,22,310.54,20
2021-06-11,Friday,18:00,157,11,95,3014.2,55
2021-06-11,Friday,19:00,162,12,90,3466.57,60
2021-06-11,Friday,20:00,143,7,100,3212.3,35
2021-06-11,Friday,21:00,119,7,100,2908.21,35
2021-06-11,Friday,22:00,169,7,100,3534.91,35
2021-06-12,Saturday,10:00,32,4,53,723.03,20
2021-06-12,Saturday,11:00,11,4,18,230.52,20
2021-06-12,Saturday,12:00,57,5,76,1009.38,25
2021-06-12,Saturday,13:00,68,7,65,1544.85,35
2021-06-12,Saturday,14:00,62,5,83,1508.32,25
2021-06-12,Saturday,15:00,35,4,58,558.99,20
2021-06-12,Saturday,16:00,59,6,66,945.12,30
2021-06-12,Saturday,17:00,33,4,55,642.73,20
2021-06-12,Saturday,18:00,163,7,100,3582.46,35
2021-06-12,Saturday,19:00,187,9,100,3076.44,45
2021-06-12,Saturday,20:00,125,8,100,2381.68,40
2021-06-12,Saturday,21:00,181,9,100,3180.92,45
2021-06-12,Saturday,22:00,135,6,100,2883.48,30
2021-06-13,Sunday,10:00,42,5,56,934.52,25
2021-06-13,Sunday,11:00,53,4,88,1108.56,20
2021-06-13,Sunday,12:00,92,8,77,1476.66,40
2021-06-13,Sunday,13:00,40,6,44,605.4,30
2021-06-13,Sunday,14:00,74,7,70,1355.21,35
2021-06-13,Sunday,15:00,24,4,40,527.66,20
2021-06-13,Sunday,16:00,73,4,100,1587.01,20
2021-06-13,Sunday,17:00,82,4,100,1558.39,20
2021-06-13,Sunday,18:00,147,11,89,3193.26,55
2021-06-13,Sunday,19:00,185,13,95,3351.82,65
